comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
Ugy_BgMlRdF2d0BKqy54AaABAg,Journalists should stick to reporting facts.,17,1,@elizabethfrownfelter2531,34 minutes ago,0,UC6VqWMbp7bSycA10viOOk2w,@elizabethfrownfelter2531,https://yt3.ggpht.com/ytc/AIdro_n5jhBMgdrE7WFnKKuwEKK0iT9LUeTW0oTCmGRsck3QGRhqsGcoCesxpa6j0WBHnWJxxg=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:30:23.718675-07:00,Thursday,14
UgyZIACWhNzI4yuSU454AaABAg,"Using this tragedy in the Western propaganda to blame Russia or other country is too early, but also it's disrespect to the victims families!",19,2,@WhiteAngel14ProMax,43 minutes ago,0,UCmzqCmjLN6EKjZLjIesJpMA,@WhiteAngel14ProMax,https://yt3.ggpht.com/VpYOzcjCfrLr7e-Ir5t3AXMBRD2-p0jSBwsst8Q7nVGThsKXXsBjDPaP57wftbdKhQPrAFNEKt0=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:21:23.718679-07:00,Thursday,14
UgxCb641oO2Ky_OW4kd4AaABAg,Putin will say it wasn’t Russia .Trump would say I never heard of Putin .I don’t know him and I never met him .,5,,@BLUEDOGLIFER,25 minutes ago,0,UCJ-JZ4noX0xPzuWG6aoY6EA,@BLUEDOGLIFER,https://yt3.ggpht.com/c6Ef4j4wqMal7TFtrKFC9ALt07BHRHauv4BsIYOe7lKSb1_twD5RRayv98DnGfulEfbp8yICqw=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:39:23.718682-07:00,Thursday,14
UgwgD-uXeSqYLaQaObx4AaABAg,"Strange, how all these bullet holes just showed up, I didn’t see them in any of the other pictures prior to this. Interesting. What are they trying to do here?",1,,@angusbeef524,15 minutes ago,0,UCanYQ3v4z30a92K1BAsyshw,@angusbeef524,https://yt3.ggpht.com/ytc/AIdro_lRwtI2a4rCNb1IN0nf4Tc_j04gel9a0H6WtEWxMT3G4Q=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:49:23.718685-07:00,Thursday,14
UgyxFUGXHwS16n0eDlV4AaABAg,"Also Godzilla may have shot it down, we just don't know who did it.",1,,@iorr98,19 minutes ago,0,UCyXgolCAvQS4VFP3lKfuQeQ,@iorr98,https://yt3.ggpht.com/ytc/AIdro_nn_QjEdVEGFVBQahd8TXd4xunmKU05TCiMpt7NP_eExg=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:45:23.718688-07:00,Thursday,14
UgwTyAcelI2PlnkjKGx4AaABAg,Fake news,5,,@jinpachichulo7561,28 minutes ago,0,UCIUyzZlvNG02pcIJLb4-YdA,@jinpachichulo7561,https://yt3.ggpht.com/ytc/AIdro_ndNzInkKCw2iDP6eWFA0lLe48TD8Rt2cj1MZm7dI0RiJA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:36:23.718691-07:00,Thursday,14
Ugx3AFDJ9vDArP3M_vl4AaABAg,What a load of bullshit,2,1,@ericwieboldt7042,24 minutes ago,0,UCfv5o1JPDZh0f3E3vdIW25g,@ericwieboldt7042,https://yt3.ggpht.com/ytc/AIdro_mfAbS6bP7DNK3Y795yL3Mr4gYYFVdTxVDQCreKvDY=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:40:23.718694-07:00,Thursday,14
Ugw0pc6Gd7vUeCKu9IJ4AaABAg,Oh come on. Seriously?,1,1,@TwistedQuestionMark,24 minutes ago,0,UCemjK0SzPyJ6Vk4clDUGn9Q,@TwistedQuestionMark,https://yt3.ggpht.com/5fMlvSKsh6RKHYcO-eC0wutHQxKqD-1woXE0O88ctGDxXW201lLay6HwVdSLIT8XLTXGw8x1=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:40:23.718698-07:00,Thursday,14
UgxSkgSCJPQdbwzXBYV4AaABAg,KENSINGTON?, ,,@HazletonBoom,22 minutes ago,0,UC3TSYIejZlFwv48CPQ8bQUw,@HazletonBoom,https://yt3.ggpht.com/ytc/AIdro_mhOsVvyiOR2DKy9B1rrzX-He2qQZ1jqeEpHRZoUYxTFaBeYJh5jM0kO6i-v0IKU5wb0w=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:42:23.718701-07:00,Thursday,14
UgyEhKylNJf5VbsgaPl4AaABAg,Trump can fix this in one day according to Trump., ,,@csdarlington86,11 minutes ago,0,UCw-5ZzVI00DkGV8jhUZ20bw,@csdarlington86,https://yt3.ggpht.com/-GF1oKxB4fWcn9oCcfzQfuLG-5f8BWJzOzUlc0tt20OfB7FWMJ2wFEgBZu2ILFnTgUmrkyC3=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:53:23.718704-07:00,Thursday,14
UgwhzewPshgdBEUfbrB4AaABAg,🤣😂👍,1,,@mnblkjh6757,23 minutes ago,0,UCDkvPegzFeHOeEBZnjQwCVw,@mnblkjh6757,https://yt3.ggpht.com/ytc/AIdro_m677W1q2R0tqCeX6vgqw7RQQRxLGjvRMQRAL2EEE8=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:41:23.718707-07:00,Thursday,14
UgxHemiw2uZKqB2v8Sx4AaABAg,Ukraine anti aircraft system may have, ,,@bigtipper7797,6 minutes ago,0,UCdBizJzaatODVIpW781rwiQ,@bigtipper7797,https://yt3.ggpht.com/rucJM0Xt3jCGiVd0KWn02ZTEJBD72jI8SJckltF0PWKSjbAauYkKgkHgc0oPNhBlVaEFqB-b=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:58:23.718709-07:00,Thursday,14
Ugx7Qy-WGcLy9echqHt4AaABAg.ACX8xNvAzcUACXBVKHXFdL,No smoke, ,,@cartermo13,4 minutes ago,1,UCGoNS_QJkdcsoSFAjcL53HQ,@cartermo13,https://yt3.ggpht.com/ytc/AIdro_kKaD9uN_pkNuFRqpmMOKFj6Y66QT_Fqa7bPlNBuFkC9SE=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:00:23.718713-07:00,Thursday,15
Ugx7Qy-WGcLy9echqHt4AaABAg.ACX8xNvAzcUACXBeLBplZL,A really fast explosive bird, ,,@bracedgod4505,3 minutes ago,1,UCw9Yh7lhfCAZ6qd5GwVFJ0w,@bracedgod4505,https://yt3.ggpht.com/ytc/AIdro_kIfuslVoEpEa4AS8qi139_DYa0RW-YwJXzQi4mpuE=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:01:23.718716-07:00,Thursday,15
UgzyxVpzWS5Zkrw52oN4AaABAg.ACX9lntZDd9ACXANoMlTZ6,Show me the holes in other footage other than today’s. Then you might spark an interest. But all the pictures I’ve seen of this plane prior to today there were no holes., ,,@angusbeef524,14 minutes ago,1,UCanYQ3v4z30a92K1BAsyshw,@angusbeef524,https://yt3.ggpht.com/ytc/AIdro_lRwtI2a4rCNb1IN0nf4Tc_j04gel9a0H6WtEWxMT3G4Q=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:50:23.718719-07:00,Thursday,14
UgzyxVpzWS5Zkrw52oN4AaABAg.ACX9lntZDd9ACXAdJoPRTB,Is Pergozian still alive ? Was he on that flight?, ,,@floodgatestudios1825,12 minutes ago,1,UCyvj6H6ea9-87mH1MqHbrdQ,@floodgatestudios1825,https://yt3.ggpht.com/ytc/AIdro_kborMdzj3tqdbZn208UsyO_70aRjOe5BVdeRB_UrC3Kw=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:52:23.718722-07:00,Thursday,14
UgwLGNsNlLwG5JOhNYl4AaABAg.ACXA7nyknt6ACXBqTq7gZ0,Yea right like they would show the public the recorded scenes, ,,@Connetification,1 minute ago,1,UCkaebf9Xn0ctjqKBtg5vqPQ,@Connetification,https://yt3.ggpht.com/ytc/AIdro_nfhIANtDEIq8Nm8loU7K38TvrKtx3IqLhG7j02BQ0=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:03:23.718724-07:00,Thursday,15
Ugwkeqodk3FSuA2dltB4AaABAg.ACX9eNt2DDgACXARaFnj7S,Including that pipeline,5,,@angusbeef524,14 minutes ago,1,UCanYQ3v4z30a92K1BAsyshw,@angusbeef524,https://yt3.ggpht.com/ytc/AIdro_lRwtI2a4rCNb1IN0nf4Tc_j04gel9a0H6WtEWxMT3G4Q=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:50:23.718727-07:00,Thursday,14
Ugwkeqodk3FSuA2dltB4AaABAg.ACX9eNt2DDgACXBzEcfFvY,Exactly, ,,@I.Odnamra,45 seconds ago,1,UC3MPMzOTGCUKYVUXZi1YbjQ,@I.Odnamra,https://yt3.ggpht.com/PVzEFhp4Aju3e62fTEGl8qMwseJ-PkfK1dMsWrihnnccb8J1jbX502T4BX1A1zxQOohWsAzligQ=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 15:04:23.718730-07:00,Thursday,15
Ugx4HL4aPP9sP7VzHct4AaABAg.ACX9obbdWMIACXAhz8P8iG,"Sure, because the 'authorities' say so???😅😅😅",3,,@Drive4YourLifeAZ,11 minutes ago,1,UCIuBhu8rqbagjRyMraIKjbA,@Drive4YourLifeAZ,https://yt3.ggpht.com/aP3h7fgmT_YO5AVvpJN4zBe-ToWT0fLuVhjkEg313a9z0CKV9t1lBLUjik_gZJ8EQiOoq4ZmBA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:53:23.718733-07:00,Thursday,14
Ugx4HL4aPP9sP7VzHct4AaABAg.ACX9obbdWMIACXAuJ2wsYi,Lies,1,,@RobertPeters04,10 minutes ago,1,UCXMXiQRNCIsm-562mVvcdFg,@RobertPeters04,https://yt3.ggpht.com/ytc/AIdro_lAyCmPuPTcTtYpOA4QnUiNiel5MSi2UOypDgNoiTtaAGtGVrLt1wtS6foazk69LW0x-w=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:54:23.718736-07:00,Thursday,14
Ugx4HL4aPP9sP7VzHct4AaABAg.ACX9obbdWMIACXAyS9jKvD,"Nah we know this was done by either Ukraine or America, besides it is America and Ukraine who demanded war 🤷🏻‍♂️",1,,@moonmanwithham2,9 minutes ago,1,UCSSt76Mv3s5Hl2SVUoBTDaA,@moonmanwithham2,https://yt3.ggpht.com/ytc/AIdro_l8vJrtHAPC1gzEIvep_xm4g7Jky-yKPdbfFWtuHb0=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:55:23.718739-07:00,Thursday,14
Ugx4HL4aPP9sP7VzHct4AaABAg.ACX9obbdWMIACXAygCUEKv,Shit happens in war. We just shot down our own aircraft.  So accidents happen.  Why was a commercial flight flying in a war zone? That's the real question.,4,,@2afreedom60,9 minutes ago,1,UCk73-VeKDBYW-wdN7etclYg,@2afreedom60,https://yt3.ggpht.com/8474X7m9ghiiXtSw-WZsBVypgm3y8boq9D8j5V726tuUC4hxOBl7fERU_X3oL48ZSTSiF9AUwDE=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:55:23.718742-07:00,Thursday,14
Ugx4HL4aPP9sP7VzHct4AaABAg.ACX9obbdWMIACXBGAGF-xr,No fly zones exist for a reason,1,,@genericscout5408,7 minutes ago,1,UCmJJVjGcJxJPszw9dLV5i-g,@genericscout5408,https://yt3.ggpht.com/ytc/AIdro_mI5_0bTOI6_618ZaSauxfKI1KX_XYYx5jCbqxQIk2MUA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:57:23.718744-07:00,Thursday,14
UgxdphsU1h922Gl0E594AaABAg.ACX9PHbOPQ6ACXAIovxHf-,"Yes, and I didn’t see any bullet holes",2,,@angusbeef524,15 minutes ago,1,UCanYQ3v4z30a92K1BAsyshw,@angusbeef524,https://yt3.ggpht.com/ytc/AIdro_lRwtI2a4rCNb1IN0nf4Tc_j04gel9a0H6WtEWxMT3G4Q=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:49:23.718747-07:00,Thursday,14
UgxdphsU1h922Gl0E594AaABAg.ACX9PHbOPQ6ACXAoLv8Xln,What a stupid question no wonder you’re a MAGA 😂,3,,@javaChai,11 minutes ago,1,UCMRe61wa_pLJl7ZdbYjQ07w,@javaChai,https://yt3.ggpht.com/ytc/AIdro_lsgDi404ArZ55wBxEr5pavTCTEaX1bOvB6C9yGDEYHhA=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:53:23.718751-07:00,Thursday,14
UgxzylDk9X2vfoCSNjV4AaABAg.ACX8sw-Uv8jACX94JzE7-S,So you're a western bot. Got it,8,,@ericwieboldt7042,26 minutes ago,1,UCfv5o1JPDZh0f3E3vdIW25g,@ericwieboldt7042,https://yt3.ggpht.com/ytc/AIdro_mfAbS6bP7DNK3Y795yL3Mr4gYYFVdTxVDQCreKvDY=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:38:23.718754-07:00,Thursday,14
UgxzylDk9X2vfoCSNjV4AaABAg.ACX8sw-Uv8jACX9fcnlvfY,"Incorrect. It shows that people are paying much closer attention than they ever have to what our State Department does, and why. No bots here, only responsible citizens.",5,,@annmariedeignan2596,20 minutes ago,1,UCKb8uoAMKjj1SnE6grYBHpA,@annmariedeignan2596,https://yt3.ggpht.com/ytc/AIdro_laS7RV4m-dECNTkpBpSviycFiiwx3BacMp6crqPfg=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:44:23.718757-07:00,Thursday,14
UgxzylDk9X2vfoCSNjV4AaABAg.ACX8sw-Uv8jACX9s-9SGl1,SO TRUE!,1,,@D.Frasure,19 minutes ago,1,UC6Ao1cRLIjSaCDHuZyHgQeg,@D.Frasure,https://yt3.ggpht.com/ytc/AIdro_ld6EaEjjKmmhHpPEbV54iWtRNnzO8CRGl9sXkiA0ViE_w=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:45:23.718759-07:00,Thursday,14
UgxzylDk9X2vfoCSNjV4AaABAg.ACX8sw-Uv8jACXA15qOvI_,You’re the bot fellow rabbi,3,,@schizvoid8774,17 minutes ago,1,UCPIrkXhPH-M9WCFD7fsiFUA,@schizvoid8774,https://yt3.ggpht.com/zRVJwPJX_wX8vDreAW8lRzTNPmDoTbCph82Emg9euecjbwc5g_jKPAMF9UTAAxBimGSdjt1CcPg=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:47:23.718762-07:00,Thursday,14
UgxzylDk9X2vfoCSNjV4AaABAg.ACX8sw-Uv8jACXAL_WT0IO,@schizvoid8774  What does that even mean?,3,,@annmariedeignan2596,15 minutes ago,1,UCKb8uoAMKjj1SnE6grYBHpA,@annmariedeignan2596,https://yt3.ggpht.com/ytc/AIdro_laS7RV4m-dECNTkpBpSviycFiiwx3BacMp6crqPfg=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:49:23.718765-07:00,Thursday,14
UgwpkN1__Ddn30Qhq6F4AaABAg.ACX9OADW0qmACXB1Vi6MjF,What do you expect? This is state media 🤦‍♂️, ,,@moonmanwithham2,9 minutes ago,1,UCSSt76Mv3s5Hl2SVUoBTDaA,@moonmanwithham2,https://yt3.ggpht.com/ytc/AIdro_l8vJrtHAPC1gzEIvep_xm4g7Jky-yKPdbfFWtuHb0=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:55:23.718768-07:00,Thursday,14
UgztnmARdoUd6BxlKeZ4AaABAg.ACXAhvakohHACXB86dzFmA,There would only be smoke if it hit something electrical or the engines. The hydraulic lines were severed. Which is why the plane went down. No smoke necessary. You are incorrect.,2,,@CGJUGO80,8 minutes ago,1,UCl5clFRzQzS6WAuWJyuigkg,@CGJUGO80,https://yt3.ggpht.com/ytc/AIdro_mDQqNq1mh56xc_oZRerNimdwgBMeYPvZmr3qFKx8q27m0=s88-c-k-c0x00ffffff-no-rj,False,m1uZkmLHic8,2024-12-26 14:56:23.718771-07:00,Thursday,14
